[Fecha],[Titulo],[Texto],[Snippet],[URL]
"... desmienten inundación adentro de Hospital General · Lluvias dejan caos vial 
en Indios Verdes; aclaran situación en Hospital Balbuena · CDMX. 2019-09-18.",Línea 3 del Metro | El Universal,,"... desmienten inundación adentro de Hospital General · Lluvias dejan caos vial 
en Indios Verdes; aclaran situación en Hospital Balbuena · CDMX. 2019-09-18.",https://www.eluniversal.com.mx/tag/linea-3-del-metro
"Reportan inundación en Gustavo A. Madero por lluvias · CDMX. 2018-07-16. El 
C5 informó que en la delegación se registró lluvia con granizo; Metro ...",clima CDMX | El Universal,,"Reportan inundación en Gustavo A. Madero por lluvias · CDMX. 2018-07-16. El 
C5 informó que en la delegación se registró lluvia con granizo; Metro ...",https://www.eluniversal.com.mx/tag/clima-cdmx?page=6
28 Ene 2018,“Parque La Quebradora no va a quitar agua a vecinos”,,"28 Ene 2018 ... El área verde drenará la lluvia al subsuelo para evitar inundaciones en la 
delegación Iztapalapa.",https://www.eluniversal.com.mx/metropoli/cdmx/parque-la-quebradora-no-va-quitar-agua-vecinos
"Tres árboles caídos y 2 anegaciones, saldo de lluvias este miércoles en CDMX 
... “Carlotta” deja inundaciones en Lázaro Cárdenas, Michoacán",árboles caídos | El Universal,,"Tres árboles caídos y 2 anegaciones, saldo de lluvias este miércoles en CDMX 
... “Carlotta” deja inundaciones en Lázaro Cárdenas, Michoacán ... 
Encharcamiento y árboles caídos dejan lluvias en la CDMX ... Hubo 10 
encharcamientos y cuatro árboles se cayeron; en Montes Urales, en GAM, se 
derrumbó una barda.",https://www.eluniversal.com.mx/tag/arboles-caidos
"Se registra lluvia ligera en 8 delegaciones de la CDMX · CDMX. 2018-06-19. El 
C5 de la Ciudad de México detalló que la precipitación pluvial afecta a Gustavo ...",afectaciones de lluvias | El Universal,,"Se registra lluvia ligera en 8 delegaciones de la CDMX · CDMX. 2018-06-19. El 
C5 de la Ciudad de México detalló que la precipitación pluvial afecta a Gustavo ...",https://www.eluniversal.com.mx/tag/afectaciones-de-lluvias
"Meteorológico prevé domingo con lluvia y granizo en la CDMX · CDMX. 2018-02
-25. La dependencia adelantó que la capital tendrá una temperatura mínima de ...",granizo | El Universal,,"Meteorológico prevé domingo con lluvia y granizo en la CDMX · CDMX. 2018-02
-25. La dependencia adelantó que la capital tendrá una temperatura mínima de ...",https://www.eluniversal.com.mx/tag/granizo?page=12
INICIO // Lluvia · Prevén tarde lluviosa y con caída de granizo en CDMX,Lluvia | El Universal,,"INICIO // Lluvia · Prevén tarde lluviosa y con caída de granizo en CDMX ... para 
evitar inundaciones. Pronostican inicio de semana con lluvia y granizo en CDMX
.",https://www.eluniversal.com.mx/tag/lluvia?page=47
Activan alerta amarilla por lluvia en 4 delegaciones de CDMX · CDMX,fuertes lluvias | El Universal,,"Activan alerta amarilla por lluvia en 4 delegaciones de CDMX · CDMX ... Vecinos 
de Iztapalapa bloquean Zaragoza por apoyos tras inundaciones · CDMX.",https://www.eluniversal.com.mx/tag/fuertes-lluvias?page=5
"​Protección Civil activa alerta amarilla por lluvia y granizo en la CDMX · CDMX. 
2018-04-",lluvia en la CDMX | El Universal,,"​Protección Civil activa alerta amarilla por lluvia y granizo en la CDMX · CDMX. 
2018-04- ... Lluvia de este jueves deja tres inundaciones en Iztapalapa · CDMX.",https://www.eluniversal.com.mx/tag/lluvia-en-la-cdmx?page=5
Meteorológico pronostica jueves con lluvia en Edomex · CDMX. 2018-03-01,clima | El Universal,,"Meteorológico pronostica jueves con lluvia en Edomex · CDMX. 2018-03-01 ... 
evitar inundaciones. Pronostican inicio de semana con lluvia y granizo en CDMX
.",https://www.eluniversal.com.mx/tag/clima?page=53
28 Abr 2018,Granizada derriba árboles e inunda calles en diversas zonas de la ...,,"28 Abr 2018 ... MetrópoliEsta tarde se registró lluvia con granizo en al menos cuatro ... Metrópoli
Hay lluvia con granizo en las delegaciones Miguel Hidalgo, Gustavo A. Madero, 
... se han reportado inundaciones, encharcamientos y caída de árboles ... puntos 
de la Ciudad de México, luego de la granizada y fuerte lluvia ...",https://www.eluniversal.com.mx/metropoli/cdmx/granizada-derriba-arboles-e-inunda-calles-en-diversas-zonas-de-la-cdmx
23 Abr 2018,"Granizo colapsa sur, poniente y oriente de la CdMx",,"23 Abr 2018 ... Explicó que en las delegaciones de Iztacalco, Gustavo A. Madero, ... 
Inundaciones y tránsito pesado: el saldo de la fuerte lluvia y granizo en la ...",https://www.milenio.com/estados/granizo-colapsa-sur-poniente-oriente-cdmx
28 Abr 2018,Graniza en cuatro delegaciones de la CDMX,,"28 Abr 2018 ... La SSP de la capital informó que hay lluvia moderada en Azcapotzalco, 
Venustiano Carranza y Tláhuac Graniza en cuatro delegaciones de la ...",https://www.eluniversal.com.mx/galeria/metropoli/cdmx/graniza-en-cuatro-delegaciones-de-la-cdmx
"​Se registra lluvia en 6 delegaciones de CDMX · CDMX. 2018-08-22. Protección 
Civil capitalina activó alerta amarilla por pronóstico de lluvia y caída de ...",delegaciones | El Universal,,"​Se registra lluvia en 6 delegaciones de CDMX · CDMX. 2018-08-22. Protección 
Civil capitalina activó alerta amarilla por pronóstico de lluvia y caída de ...",https://www.eluniversal.com.mx/tag/delegaciones
19 May 2018,La CdMx vuelve a ser cubierta de lluvia y granizo; autoridades ...,,"19 May 2018 ... Lluvia y granizo cubrieron esta tarde la Ciudad de México. ... Benito Juárez; 
fuerte con granizo en Venustiano Carranza y Gustavo A. Madero, reportó el ... 
Aeropuerto Internacional Benito Juárez, VCA., se registra inundación.",https://www.sinembargo.mx/19-05-2018/3420167
"Lluvia deja inundaciones en la delegación Gustavo A. Madero · CDMX. 2018-06-
17. Autoridades capitalinas laboran reportan además que hay un árbol caída ...",lluvia ligera | El Universal,,"Lluvia deja inundaciones en la delegación Gustavo A. Madero · CDMX. 2018-06-
17. Autoridades capitalinas laboran reportan además que hay un árbol caída ...",https://www.eluniversal.com.mx/tag/lluvia-ligera?page=1
"De acuerdo con la Secretaría de Protección Civil, algunos de los puntos más 
propensos a inundaciones se ubican en las delegaciones Gustavo A. Madero, ...",puntos rojos por inundación Jefe de Gobierno | El Universal,,"De acuerdo con la Secretaría de Protección Civil, algunos de los puntos más 
propensos a inundaciones se ubican en las delegaciones Gustavo A. Madero, ...",https://www.eluniversal.com.mx/tag/puntos-rojos-por-inundacion-jefe-de-gobierno
14 Jun 2018,Ante lluvias se activa alerta roja en la delegación Cuajimalpa y se ...,,"14 Jun 2018 ... La zona oriente es la que tiene el mayor número de inundaciones y ... de la 
CDMX laboran en encharcamiento en la delegación Gustavo A.",https://www.eluniversal.com.mx/metropoli/cdmx/se-activa-alerta-roja-en-cuajimalpa-y-se-mantiene-en-iztapalapa-por-lluvias
24 Jun 2018,Limpian y arreglan instalaciones del metro Pantitlán para evitar ...,,"24 Jun 2018 ... Lluvia deja inundaciones en diferentes puntos de la CDMX. Ante la temporada 
de lluvias, el Sistema de Transporte Colectivo (STC) sometió a ...",https://www.eluniversal.com.mx/metropoli/cdmx/limpian-y-arreglan-instalaciones-del-metro-pantitlan-para-evitar-inundaciones
Lluvia deja inundaciones en diferentes puntos de la CDMX · CDMX,Lluvia | El Universal,,"Lluvia deja inundaciones en diferentes puntos de la CDMX · CDMX ... Prevén 
domingo con tormentas fuertes y posible caída de granizo en CDMX · CDMX.",http://www.eluniversal.com.mx/tag/lluvia?page=33
"Emiten desde el lunes alerta de lluvias con aplicación ""911 CDMX"" · CDMX. 
2018-09-02",pronóstico de lluvia | El Universal,,"Emiten desde el lunes alerta de lluvias con aplicación ""911 CDMX"" · CDMX. 
2018-09-02 ... Reportan inundación en Gustavo A. Madero por lluvias · CDMX.",https://www.eluniversal.com.mx/tag/pronostico-de-lluvia
"El C5 informó que en la delegación se registró lluvia con granizo; Metro 
implementa marcha de seguridad por lluvias en la CDMX. Se abre socavón en la
 ...",delegación Gustavo A. Madero | El Universal,,"El C5 informó que en la delegación se registró lluvia con granizo; Metro 
implementa marcha de seguridad por lluvias en la CDMX. Se abre socavón en la
 ...",https://www.eluniversal.com.mx/tag/delegacion-gustavo-madero?page=1
"El C5 informó que en la delegación se registró lluvia con granizo; Metro 
implementa marcha de seguridad por lluvias en la CDMX. Minuto por minuto. 03:
11 ...",inundaciones en GAM | El Universal,,"El C5 informó que en la delegación se registró lluvia con granizo; Metro 
implementa marcha de seguridad por lluvias en la CDMX. Minuto por minuto. 03:
11 ...",https://www.eluniversal.com.mx/tag/inundaciones-en-gam
3 Jul 2018,Lluvia pega en ocho delegaciones,,"3 Jul 2018 ... ... tiempo: Protección Civil; piden tomar precauciones por inundaciones. ... 
Cuajimalpa, Cuauhtémoc, Gustavo A. Madero, Magdalena Contreras, ... de 
Seguridad Pública de la Ciudad de México para agilizar el tráfico en el ...",https://www.eluniversal.com.mx/metropoli/cdmx/lluvia-pega-en-ocho-delegaciones
"La tromba que cayó este miércoles provocó caída de árboles e inundaciones en 
la parte sur de Morelia; hasta el momento no se registran víctimas pese a la ...",fuertes lluvias | El Universal,,"La tromba que cayó este miércoles provocó caída de árboles e inundaciones en 
la parte sur de Morelia; hasta el momento no se registran víctimas pese a la ...",https://www.eluniversal.com.mx/tag/fuertes-lluvias?page=4
12 Ago 2018,Pronostican lluvias diarias en la Ciudad de México,,"12 Ago 2018 ... “Nos tienen abandonados por las inundaciones” ... La Ciudad de México 
registrará lluvias a diario a partir de hoy y hasta inicios de octubre. ... se 
reportaron 10, seguidas de dos en Xochimilco y una en Gustavo A. Madero.",https://www.eluniversal.com.mx/metropoli/cdmx/pronostican-lluvias-diarias-en-la-ciudad-de-mexico
31 Ago 2018,La lluvia de ayer fue equivalente a llenar de agua 16 veces el ...,,"31 Ago 2018 ... ... a llenar de agua 16 veces el Estadio Azteca. Metrópoli. 31/08/2018. |. 12:28. |. 
Sandra Hernández. Inundaciones al sur de la CDMX. ( ! ).",https://www.eluniversal.com.mx/metropoli/cdmx/la-lluvia-de-ayer-fue-equivalente-llenar-de-agua-16-veces-el-estadio-azteca
13 Ago 2018,Se registra lluvia ligera en 8 delegaciones de CDMX,,"13 Ago 2018 ... El C5 señaló que las precipitaciones ligeras se presentan en Tláhuac, Iztapalapa
, Tlalpan, Benito Juárez, Venustiano Carranza, Gustavo A.",https://www.eluniversal.com.mx/metropoli/cdmx/se-registra-lluvia-ligera-en-8-delegaciones-de-cdmx
30 Ago 2018,Fuertes lluvias causan inundaciones en la CdMx; graniza en ...,,"30 Ago 2018 ... Además de esta delegación, se activó alerta amarilla en Álvaro Obregón, 
Azcapotzalco, Cuauhtémoc, Gustavo A. Madero y Miguel Hidalgo, se ...",http://www.sinembargo.mx/30-08-2018/3464760
20 Ago 2018,Lluvias generan encharcamientos e inundaciones en Tláhuac y ...,,"20 Ago 2018 ... Lluvias generan inundaciones en Tláhuac y Xochimilco; granizo cubre ... 
Cuajimalpa, Cuauhtémoc, Gustavo A. Madero, Magdalena Contreras, ... esta 
tarde en vialidades de la Ciudad de México y el Estado de México.",http://www.sinembargo.mx/20-08-2018/3459822
"La jefa de Gobierno electa aseguró que debido a un rezago en la red de drenaje
, su gestión planea la inversión de más de 270 mil millones de pesos para el ...",inundaciones en cdmx | El Universal,,"La jefa de Gobierno electa aseguró que debido a un rezago en la red de drenaje
, su gestión planea la inversión de más de 270 mil millones de pesos para el ...",https://www.eluniversal.com.mx/tag/inundaciones-en-cdmx?page=1
11 Ago 2018,Ubican en la CDMX 44 focos rojos ante inundaciones,,"11 Ago 2018 ... Ubican en la CDMX 44 focos rojos ante inundaciones. Metrópoli. 11/08/2018. |. 
01:31. |. Sandra Hernández. GAM y Coyoacán concentran ...",https://www.eluniversal.com.mx/metropoli/cdmx/ubican-en-la-cdmx-44-focos-rojos-ante-inundaciones
"... al oriente de la ciudad, mientras que en Azcapotzalco, Gustavo A. Madero, 
Benito Juárez y Xochimilco hay lluvia ligera.",Cae granizada en Iztapalapa y Coyoacán,,"... al oriente de la ciudad, mientras que en Azcapotzalco, Gustavo A. Madero, 
Benito Juárez y Xochimilco hay lluvia ligera. ... Milenio Digital. Ciudad de México 
/ 30.08.2018 18:26:54 ... Por inundación, no circules por Eje 6 Sur y Eje 8 Sur, 
Col.",https://www.milenio.com/politica/comunidad/cae-granizada-en-iztapalapa-y-coyoacan
"Se registran 16 inundaciones por lluvias en CDMX · CDMX. 2018-08-07. El C5 
señaló que se presentaron encharcamientos en Calzada Vallejo y Circuito ...",Lluvia | El Universal,,"Se registran 16 inundaciones por lluvias en CDMX · CDMX. 2018-08-07. El C5 
señaló que se presentaron encharcamientos en Calzada Vallejo y Circuito ...",https://www.eluniversal.com.mx/tag/lluvia?page=30
"CDMX. 2018-08-11. La lluvia persistente ocasionó que varios vehículos 
quedaran en medio de inundaciones severas en localidades como Iztapalapa, 
Gustavo ...",Lluvia | El Universal,,"CDMX. 2018-08-11. La lluvia persistente ocasionó que varios vehículos 
quedaran en medio de inundaciones severas en localidades como Iztapalapa, 
Gustavo ...",https://www.eluniversal.com.mx/tag/lluvia?page=29
"Azcapotzalco, Cuauhtémoc y GAM, en alerta roja tras granizada · CDMX. 2020-
06-08",granizo | El Universal,,"Azcapotzalco, Cuauhtémoc y GAM, en alerta roja tras granizada · CDMX. 2020-
06-08 ... Granizada deja encharcamientos e inundaciones en la CDMX · CDMX.",https://www.eluniversal.com.mx/tag/granizo
11 Ago 2018,Pronostican lluvias con actividad eléctrica en gran parte del país,,"11 Ago 2018 ... GAM y Coyoacán concentran focos por anegaciones · Ubican en la CDMX 44 
focos rojos ante inundaciones. Ciudad de México.- Este sábado ...",https://www.eluniversal.com.mx/metropoli/cdmx/pronostican-lluvias-con-actividad-electrica-en-gran-parte-del-pais
Activan alerta naranja por lluvia fuerte y granizo en la CDMX,Comunicaciones y Contacto Ciudadano | El Universal,,"Activan alerta naranja por lluvia fuerte y granizo en la CDMX ... Reportan lluvia 
ligera en 9 alcaldías ... Se registran 16 inundaciones por lluvias en CDMX.",https://www.eluniversal.com.mx/tag/comunicaciones-y-contacto-ciudadano
10 Ago 2018,Protección Civil de la CdMx activa Alerta Naranja en 4 delegaciones ...,,"10 Ago 2018 ... Las lluvias nuevamente afectan a la CdMx, 4 delegaciones están en Alerta 
Naranja. ... Álvaro Obregón, Benito Juárez, Cuajimalpa, Gustavo A. Madero, ... 
Protección Civil informó sobre 5 inundaciones y 16 encharcamientos ...",https://www.sinembargo.mx/10-08-2018/3455448
"La mandataria local indica que hasta ahora se reportan 30 casas dañadas por 
las precipitaciones en Iztapalapa y Xochimilco; reitera que faltan diversas obras
 ...",inundaciones en cdmx | El Universal,,"La mandataria local indica que hasta ahora se reportan 30 casas dañadas por 
las precipitaciones en Iztapalapa y Xochimilco; reitera que faltan diversas obras
 ...",https://www.eluniversal.com.mx/tag/inundaciones-en-cdmx
"Reportan inundación en Gustavo A. Madero por lluvias · CDMX. 2018-07-16. El 
C5 informó que en la delegación se registró lluvia con granizo; Metro ...",afectaciones por lluvias | El Universal,,"Reportan inundación en Gustavo A. Madero por lluvias · CDMX. 2018-07-16. El 
C5 informó que en la delegación se registró lluvia con granizo; Metro ...",https://www.eluniversal.com.mx/tag/afectaciones-por-lluvias?page=3
2 Sep 2018, Lluvia inunda vialidades en diversas zonas de la capital,,"2 Sep 2018 ... Las fuertes lluvias de este domingo afectaron principalmente la zona sur de la 
Ciudad de México con encharcamientos, inundaciones y bajadas de agua. ... 
Gustavo A. Madero, Tlalpan, Iztapalapa, Benito Juárez y Coyoacán.",https://www.eluniversal.com.mx/metropoli/cdmx/lluvia-inunda-vialidades-en-diversas-zonas-de-la-capital
Lluvias dejan 17 puntos con inundaciones en CDMX · CDMX. 2018-09-19,Lluvia | El Universal,,"Lluvias dejan 17 puntos con inundaciones en CDMX · CDMX. 2018-09-19 ... Se 
activa alerta amarilla por lluvia en 5 delegaciones de CDMX · CDMX. 2018-09- ...",https://www.eluniversal.com.mx/tag/lluvia?page=18
"Por lluvia, hay alerta amarilla en 9 delegaciones de CDMX · CDMX. 2018-09-21 
... Lluvias dejan 17 puntos con inundaciones en CDMX · CDMX. 2018-09-19.",reporte del clima | El Universal,,"Por lluvia, hay alerta amarilla en 9 delegaciones de CDMX · CDMX. 2018-09-21 
... Lluvias dejan 17 puntos con inundaciones en CDMX · CDMX. 2018-09-19.",https://www.eluniversal.com.mx/tag/reporte-del-clima?page=3
"Dice que ha sido insuficiente el trabajo para combatir a porros; pide AMLO a 
rector castigo a agresores de estudiantes en CU. Inundaciones en Coahuila.",Conagua | El Universal,,"Dice que ha sido insuficiente el trabajo para combatir a porros; pide AMLO a 
rector castigo a agresores de estudiantes en CU. Inundaciones en Coahuila.",https://www.eluniversal.com.mx/tag/conagua?page=34
"El C5 informó que se registra una lluvia ligera en las delegaciones de Gustavo A. 
Madero, Tlalpan, Milpa Alta y Tláhuac, además registró lluvia moderada en ...",llueve en CDMX | El Universal,,"El C5 informó que se registra una lluvia ligera en las delegaciones de Gustavo A. 
Madero, Tlalpan, Milpa Alta y Tláhuac, además registró lluvia moderada en ...",https://www.eluniversal.com.mx/tag/llueve-en-cdmx?page=5
"Se informó que la lluvia ligera se presentó en Cuajimalpa, Tlalpan y Xochimilco, 
mientras que las fuertes precipitaciones se registraron en Gustavo A. Madero, ...",llueve en CDMX | El Universal,,"Se informó que la lluvia ligera se presentó en Cuajimalpa, Tlalpan y Xochimilco, 
mientras que las fuertes precipitaciones se registraron en Gustavo A. Madero, ...",https://www.eluniversal.com.mx/tag/llueve-en-cdmx?page=4
24 Sep 2018,"La tromba en Peribán, Michoacán, deja al menos 9 desaparecidos y ...",,"24 Sep 2018 ... El desbordamiento de los caudales dejó severas inundaciones por lo ... 
Encuentra los centros de apoyo en CdMx para ayudar a damnificados.",https://www.sinembargo.mx/24-09-2018/3475519
"Se registra lluvia ligera en 9 delegaciones de CDMX · CDMX. 2018-09-05. Las 
precipitaciones se registraron en Gustavo A. Madero, Azcapotzalco, Miguel ...",reporte meteorológico | El Universal,,"Se registra lluvia ligera en 9 delegaciones de CDMX · CDMX. 2018-09-05. Las 
precipitaciones se registraron en Gustavo A. Madero, Azcapotzalco, Miguel ...",https://www.eluniversal.com.mx/tag/reporte-meteorologico?page=6
"CDMX. 2018-09-18. El C5 informó que en la delegación Gustavo A. Madero se 
reportaron más de tres anegaciones; informó que las inundaciones por la lluvia ...",afectaciones por lluvias | El Universal,,"CDMX. 2018-09-18. El C5 informó que en la delegación Gustavo A. Madero se 
reportaron más de tres anegaciones; informó que las inundaciones por la lluvia ...",https://www.eluniversal.com.mx/tag/afectaciones-por-lluvias?page=2
28 Sep 2018,Pequeños esfuerzos por captar agua de lluvia en la CdMx dan luz ...,,"28 Sep 2018 ... Foto: EFE/Gustavo Amador. Pequeños esfuerzos por captar agua de lluvia en la 
CdMx dan luz de ... El agua de lluvia ofrece diversos beneficios que van desde 
evitar las inundaciones hasta tener que extraer menos agua del ...",http://www.sinembargo.mx/28-09-2018/3477755
29 Oct 2018,Inundación alcanza un metro de altura en Indios Verdes por lluvias,,"29 Oct 2018 ... CDMX. La fuerte lluvia de esta noche afectó el norte de la Ciudad, 
principalmente el paradero de los Indios Verdes. De acuerdo con datos del ...",https://www.eluniversal.com.mx/metropoli/cdmx/reportan-afectacion-en-paradero-de-indios-verdes-por-lluvias
11 Oct 2018,Lluvia de anoche afectó a 800 familias en GAM,,"11 Oct 2018 ... La alcaldía en Gustavo A. Madero atendió a 800 familias que resultaron 
afectadas por las inundaciones del miércoles por la noche.",https://www.eluniversal.com.mx/metropoli/cdmx/lluvia-de-anoche-afecto-800-familias-en-gam
11 Oct 2018,Se registra lluvia en 9 alcaldías de la Ciudad de México,,"11 Oct 2018 ... Se activa alerta Amarilla por pronóstico de lluvia, granizo y viento en las ... y 
Tlalpan, de acuerdo con Seguridad Pública de la Ciudad de México. ... Lluvias 
de esta mañana provocan inundaciones y afectaciones viales en la zona Oriente 
... En las alcaldías de: Gustavo A. Madero, Iztacalco, Venustiano ...",https://www.eluniversal.com.mx/metropoli/cdmx/se-registra-lluvia-en-9-alcaldias-de-la-ciudad-de-mexico
10 Oct 2018,Se registran inundaciones por lluvias en Azcapotzalco y GAM,,"10 Oct 2018 ... El sistema de Transporte Colectivo Metro de la Ciudad de México informó que 
continúa marcha de seguridad en las líneas 1, 2, 3, 4, 5, 6, 7, 9 y ...",https://www.eluniversal.com.mx/video/metropoli/se-registran-inundaciones-por-lluvias-en-azcapotzalco-y-gam
28 Oct 2018,Sedena continúa apoyando a damnificados por inundaciones en ...,,"28 Oct 2018 ... Elementos de la Treceava Zona Militar continúan entregando víveres, despensas 
y colchonetas a los habitantes afectados en los municipios ...",https://www.eluniversal.com.mx/estados/sedena-continua-apoyando-damnificados-por-inundaciones-en-nayarit
"Agua pluvial en CDMX, no apta para consumo humano directo · Ciencia. 2018-
10-15. De acuerdo con investigadores de la UNAM, esta agua contiene aluminio
 ...",inundaciones | El Universal,,"Agua pluvial en CDMX, no apta para consumo humano directo · Ciencia. 2018-
10-15. De acuerdo con investigadores de la UNAM, esta agua contiene aluminio
 ...",https://www.eluniversal.com.mx/tag/inundaciones?page=7
12 Oct 2018,"""Sergio"" se degrada a depresión al tocar tierra en México; hay ...",,"12 Oct 2018 ... “Sergio” se degrada a depresión al tocar tierra en México; hay inundaciones en 
Sonora. AddThis ... Ciudad de México, 12 de octubre (EFE).",https://www.sinembargo.mx/12-10-2018/3483898
2 Nov 2018,"Fake News del día: El supuesto ""aguapuerto"" de Texcoco",,"2 Nov 2018 ... ... y otro inundado, para advertir sobre la construcción del nuevo aeropuerto. ... 
Nuevo Aeropuerto Internacional de la Ciudad de México (NAICM), cuya ... 
internacional en Atenco y Texcoco después de estas fuertes lluvias.",https://www.eluniversal.com.mx/nacion/sociedad/fake-news-del-dia-el-supuesto-aguapuerto-de-texcoco
4 Dic 2018,"Llueve en 11 alcaldías de CDMX; Metro, con marcha de seguridad",,"4 Dic 2018 ... Aunque reportan lluvia ligera, la lluvia ""fuerte"" se presenta en Álvaro Obregón y 
Miguel Hidalgo. ... Se registran inundaciones por lluvias en 3 alcaldías de CDMX 
... Azcapotzalco, Venustiano Carranza y Gustavo A. Madero.",https://www.eluniversal.com.mx/metropoli/cdmx/llueve-en-11-alcaldias-de-cdmx-metro-con-marcha-de-seguridad
"Las lluvias provocaron inundaciones de consideración en Venustiano Carranza, 
... Encharcamientos en la Gustavo A. Madero donde también hubo granizo.",Lluvias colapsan oriente de la CdMx,,"Las lluvias provocaron inundaciones de consideración en Venustiano Carranza, 
... Encharcamientos en la Gustavo A. Madero donde también hubo granizo.",https://www.milenio.com/politica/comunidad/lluvias-colapsan-oriente-de-la-cdmx/page/1
"La delegación Gustavo A. Madero fue la más afectada por la tormenta que azotó 
este jueves la Ciudad de México, la más fuerte en 20 años.","Segundo día, lluvia no da tregua a capitalinos",,"La delegación Gustavo A. Madero fue la más afectada por la tormenta que azotó 
este jueves la Ciudad de México, la más fuerte en 20 años. ... La inundación en 
Indios Verdes ha afectado arterias como Ticomán, donde hay caos vial.",https://www.milenio.com/estados/segundo-dia-lluvia-no-da-tregua-a-capitalinos/page/1
"Se esperan lluvias muy fuertes y posible caída de granizo en la CDMX · CDMX. 
2019-07-",lluvias CDMX | El Universal,,"Se esperan lluvias muy fuertes y posible caída de granizo en la CDMX · CDMX. 
2019-07- ... Captan en videos inundación en paradero de Indios Verdes · CDMX.",https://www.eluniversal.com.mx/tag/lluvias-cdmx?page=2
6 Mar 2019,Lluvias y granizo pegan en cuatro alcaldías,,"6 Mar 2019 ... Debido a las fuertes lluvias y caída de granizo registradas durante la ... en la 
alcaldía Iztacalco se reportaron inundaciones en las vialidades Circuito Interior ... 
Civil (SGIRPC) y del Sistema de Aguas de la Ciudad de México (Sacmex) ... 
Vallejo La Patera, en Gustavo A. Madero; otro en Rupias y Damasco, ...",https://www.eluniversal.com.mx/metropoli/lluvias-y-granizo-pegan-en-cuatro-alcaldias
"CAEM termina labores de limpieza en casas afectadas por lluvias en Tecámac · 
Edomex. 2019-09-21. Sondeo del drenaje, achique y lavado de calles, limpieza
 ...",CAEM | El Universal,,"CAEM termina labores de limpieza en casas afectadas por lluvias en Tecámac · 
Edomex. 2019-09-21. Sondeo del drenaje, achique y lavado de calles, limpieza
 ...",https://www.eluniversal.com.mx/tag/caem
17 Abr 2019,"17 de abril de 1695. Sor Juana Inés de la Cruz, mujer ilustre, pierde ...",,"17 Abr 2019 ... Ciudad de México, 17 de abril (SinEmbargo). ... en la poesía, dentro de ésta, se 
encuentra la compilación de Inundación castálida (1689), y el ...",https://www.sinembargo.mx/17-04-2019/3567737
1 May 2019,Autoridades de la CdMx activan Alerta Amarilla en 6 alcaldías por ...,,"1 May 2019 ... También alertó a la población sobre encharcamientos, inundaciones, ... en 
Cuauhtémoc, Benito Juárez, Azcapotzalco y Gustavo A. Madero.",https://www.sinembargo.mx/01-05-2019/3574681
19 Jun 2019,PC mantiene Alerta Amarilla en 15 Alcaldías de la CdMx por fuertes ...,,"19 Jun 2019 ... Fuertes lluvias provocan inundaciones en la CdMx; VIDEOS muestran ... 
Coyoacán, Cuauhtémoc, Cuajimalpa, Gustavo a Madero, Iztacalco, ...",https://www.sinembargo.mx/19-06-2019/3599750
24 Jun 2019,"VIDEO: Lluvias fuertes desbordan el Río de los Remedios, en CdMx ...",,"24 Jun 2019 ... Foto: Twitter, @SacmexCDMX. VIDEO: Lluvias fuertes desbordan el Río de los 
Remedios, en CdMx; se inunda la avenida Gran Canal.",https://www.sinembargo.mx/24-06-2019/3601779
4 Jun 2019,PC de la CdMx activa la Alerta Amarilla por lluvias y posible caída ...,,"4 Jun 2019 ... ... afectadas por lluvia fuerte, que presentan encharcamientos e inundaciones, 
son: Venustiano Carranza, Iztacalco y Gustavo A. Madero.",https://www.sinembargo.mx/04-06-2019/3591609
22 Jun 2019,"Tome precauciones: habrá fuertes lluvias en la CdMx; Iztapalapa, la ...",,"22 Jun 2019 ... 12 alcaldías de CdMx en Alerta Amarilla por lluvia; el viento desgarra ... de dicha 
Alcaldía tiene características que facilitan la inundación.",https://www.sinembargo.mx/22-06-2019/3601018
26 Jun 2019,"Tormenta tropical ""Alvin"" se forma en el Pacífico; provocará lluvias ...",,"26 Jun 2019 ... Ciudad de México, 26 de junio (SinEmbargo).- La tormenta tropical “Alvin” se 
formó en el Océano Pacífico, luego de que la depresión tropical ...",https://www.sinembargo.mx/26-06-2019/3603144
11 Jun 2019,VIDEO muestra cómo fue inusual lluvia en Taiwán; cayó solo sobre ...,,"11 Jun 2019 ... Fuertes lluvias e inundaciones dejan 6 muertos en China; 88 mil personas son 
evacuadas en Jiangxi. China, 11 de junio (RT).– Un inusual e ...",https://www.sinembargo.mx/11-06-2019/3595405
7 Jun 2019,Un niño de 9 años muere al ser alcanzado por un rayo en una ...,,"7 Jun 2019 ... 12 alcaldías de CdMx en Alerta Amarilla por lluvia; el viento ... Ayer se dio a 
conocer que el número de muertos por la inundación subió a cinco ...",https://www.sinembargo.mx/07-06-2019/3593177
8 Jul 2019,"Lluvias dejan inundaciones, encharcamientos y árboles caídos en ...",,"8 Jul 2019 ... Las lluvias en la CdMx han ocasionado múltiples incidentes en ... lunes en la 
Ciudad de México provocaron inundaciones, encharcamientos, ...",https://www.sinembargo.mx/08-07-2019/3609607
16 Jul 2019,Estaciones del Metrobús en CdMx cierran por inundaciones; se ...,,"16 Jul 2019 ... ... Azcapotzalco, Coyoacán, Gustavo A. Madero, Iztapalapa, Miguel Hidalgo. 
Tláhuac, Tlalpan y Xochimilco. Las lluvias provocaron el cierre de ...",https://www.sinembargo.mx/16-07-2019/3614048
